REF_AREA,REF_AREA_LABEL,TIME_PERIOD,CPI_PERC,YEAR,CONTINENT
SVK,Slovak Republic,2007-06-01,2.085143,2007,Europe
SVK,Slovak Republic,2007-07-01,2.366345,2007,Europe
SVK,Slovak Republic,2007-08-01,2.920354,2007,Europe
SVK,Slovak Republic,2007-09-01,3.801945,2007,Europe
SVK,Slovak Republic,2007-10-01,6.637168,2007,Europe
SVK,Slovak Republic,2007-11-01,7.023705,2007,Europe
SVK,Slovak Republic,2007-12-01,7.62489,2007,Europe
SVK,Slovak Republic,2008-01-01,8.024159,2008,Europe
SVK,Slovak Republic,2008-02-01,8.16853,2008,Europe
SVK,Slovak Republic,2008-03-01,8.605852,2008,Europe
SVK,Slovak Republic,2008-04-01,9.145299,2008,Europe
SVK,Slovak Republic,2008-05-01,9.515718,2008,Europe
SVK,Slovak Republic,2008-06-01,10.468085,2008,Europe
SVK,Slovak Republic,2008-07-01,10.017123,2008,Europe
SVK,Slovak Republic,2008-08-01,9.544282,2008,Europe
SVK,Slovak Republic,2008-09-01,7.836457,2008,Europe
SVK,Slovak Republic,2008-10-01,5.062241,2008,Europe
SVK,Slovak Republic,2008-11-01,3.527482,2008,Europe
SVK,Slovak Republic,2008-12-01,2.605863,2008,Europe
SVK,Slovak Republic,2009-01-01,1.597444,2009,Europe
SVK,Slovak Republic,2009-02-01,1.033386,2009,Europe
SVK,Slovak Republic,2009-03-01,-0.079239,2009,Europe
SVK,Slovak Republic,2009-04-01,-2.427565,2009,Europe
SVK,Slovak Republic,2009-05-01,-2.948022,2009,Europe
SVK,Slovak Republic,2009-06-01,-4.391371,2009,Europe
SVK,Slovak Republic,2009-07-01,-4.980545,2009,Europe
SVK,Slovak Republic,2009-08-01,-5.572998,2009,Europe
SVK,Slovak Republic,2009-09-01,-5.134281,2009,Europe
SVK,Slovak Republic,2009-10-01,-5.687204,2009,Europe
SVK,Slovak Republic,2009-11-01,-4.992076,2009,Europe
SVK,Slovak Republic,2009-12-01,-5.079365,2009,Europe
SVK,Slovak Republic,2010-01-01,-3.537736,2010,Europe
SVK,Slovak Republic,2010-02-01,-2.753737,2010,Europe
SVK,Slovak Republic,2010-03-01,-1.665345,2010,Europe
SVK,Slovak Republic,2010-04-01,0.642055,2010,Europe
SVK,Slovak Republic,2010-05-01,0.479616,2010,Europe
SVK,Slovak Republic,2010-06-01,1.047542,2010,Europe
SVK,Slovak Republic,2010-07-01,3.030303,2010,Europe
SVK,Slovak Republic,2010-08-01,3.740648,2010,Europe
SVK,Slovak Republic,2010-09-01,3.913405,2010,Europe
SVK,Slovak Republic,2010-10-01,4.103853,2010,Europe
SVK,Slovak Republic,2010-11-01,5.00417,2010,Europe
SVK,Slovak Republic,2010-12-01,6.103679,2010,Europe
SVK,Slovak Republic,2011-01-01,6.193969,2011,Europe
SVK,Slovak Republic,2011-02-01,6.553398,2011,Europe
SVK,Slovak Republic,2011-03-01,6.935484,2011,Europe
SVK,Slovak Republic,2011-04-01,6.539075,2011,Europe
SVK,Slovak Republic,2011-05-01,7.319014,2011,Europe
SVK,Slovak Republic,2011-06-01,7.097289,2011,Europe
SVK,Slovak Republic,2011-07-01,5.564388,2011,Europe
SVK,Slovak Republic,2011-08-01,5.528846,2011,Europe
SVK,Slovak Republic,2011-09-01,5.36859,2011,Europe
SVK,Slovak Republic,2011-10-01,6.11424,2011,Europe
SVK,Slovak Republic,2011-11-01,5.162828,2011,Europe
SVK,Slovak Republic,2011-12-01,4.334121,2011,Europe
SVK,Slovak Republic,2012-01-01,3.453569,2012,Europe
SVK,Slovak Republic,2012-02-01,2.581625,2012,Europe
SVK,Slovak Republic,2012-03-01,3.770739,2012,Europe
SVK,Slovak Republic,2012-04-01,2.844311,2012,Europe
SVK,Slovak Republic,2012-05-01,2.297999,2012,Europe
SVK,Slovak Republic,2012-06-01,3.946389,2012,Europe
SVK,Slovak Republic,2012-07-01,4.593373,2012,Europe
SVK,Slovak Republic,2012-08-01,4.783599,2012,Europe
SVK,Slovak Republic,2012-09-01,5.171103,2012,Europe
SVK,Slovak Republic,2012-10-01,5.761941,2012,Europe
SVK,Slovak Republic,2012-11-01,5.589124,2012,Europe
SVK,Slovak Republic,2012-12-01,5.589124,2012,Europe
SVK,Slovak Republic,2013-01-01,5.934718,2013,Europe
SVK,Slovak Republic,2013-02-01,5.625463,2013,Europe
SVK,Slovak Republic,2013-03-01,3.488372,2013,Europe
SVK,Slovak Republic,2013-04-01,4.148472,2013,Europe
SVK,Slovak Republic,2013-05-01,4.42029,2013,Europe
SVK,Slovak Republic,2013-06-01,4.369628,2013,Europe
SVK,Slovak Republic,2013-07-01,4.24766,2013,Europe
SVK,Slovak Republic,2013-08-01,3.768116,2013,Europe
SVK,Slovak Republic,2013-09-01,3.109183,2013,Europe
SVK,Slovak Republic,2013-10-01,1.792115,2013,Europe
SVK,Slovak Republic,2013-11-01,1.144492,2013,Europe
SVK,Slovak Republic,2013-12-01,0.429185,2013,Europe
SVK,Slovak Republic,2014-01-01,0.840336,2014,Europe
SVK,Slovak Republic,2014-02-01,0.630694,2014,Europe
SVK,Slovak Republic,2014-03-01,0.491573,2014,Europe
SVK,Slovak Republic,2014-04-01,-0.838574,2014,Europe
SVK,Slovak Republic,2014-05-01,-0.485774,2014,Europe
SVK,Slovak Republic,2014-06-01,-1.64722,2014,Europe
SVK,Slovak Republic,2014-07-01,-1.864641,2014,Europe
SVK,Slovak Republic,2014-08-01,-1.675978,2014,Europe
SVK,Slovak Republic,2014-09-01,-1.542777,2014,Europe
SVK,Slovak Republic,2014-10-01,-1.549296,2014,Europe
SVK,Slovak Republic,2014-11-01,-1.202263,2014,Europe
SVK,Slovak Republic,2014-12-01,-0.712251,2014,Europe
SVK,Slovak Republic,2015-01-01,-1.944444,2015,Europe
SVK,Slovak Republic,2015-02-01,-1.949861,2015,Europe
SVK,Slovak Republic,2015-03-01,-1.257862,2015,Europe
SVK,Slovak Republic,2015-04-01,0.140944,2015,Europe
SVK,Slovak Republic,2015-05-01,0.209205,2015,Europe
SVK,Slovak Republic,2015-06-01,0.348918,2015,Europe
SVK,Slovak Republic,2015-07-01,-0.211119,2015,Europe
SVK,Slovak Republic,2015-08-01,0.0,2015,Europe
SVK,Slovak Republic,2015-09-01,0.2849,2015,Europe
SVK,Slovak Republic,2015-10-01,0.786838,2015,Europe
SVK,Slovak Republic,2015-11-01,0.501074,2015,Europe
SVK,Slovak Republic,2015-12-01,-0.286944,2015,Europe
SVK,Slovak Republic,2016-01-01,-2.33711,2016,Europe
SVK,Slovak Republic,2016-02-01,-1.704545,2016,Europe
SVK,Slovak Republic,2016-03-01,-2.193914,2016,Europe
SVK,Slovak Republic,2016-04-01,-2.533427,2016,Europe
SVK,Slovak Republic,2016-05-01,-4.175365,2016,Europe
SVK,Slovak Republic,2016-06-01,-3.894298,2016,Europe
SVK,Slovak Republic,2016-07-01,-3.173484,2016,Europe
SVK,Slovak Republic,2016-08-01,-3.053977,2016,Europe
SVK,Slovak Republic,2016-09-01,-3.338068,2016,Europe
SVK,Slovak Republic,2016-10-01,-3.193754,2016,Europe
SVK,Slovak Republic,2016-11-01,-2.421652,2016,Europe
SVK,Slovak Republic,2016-12-01,-1.294964,2016,Europe
SVK,Slovak Republic,2017-01-01,1.450326,2017,Europe
SVK,Slovak Republic,2017-02-01,2.384393,2017,Europe
SVK,Slovak Republic,2017-03-01,1.881331,2017,Europe
SVK,Slovak Republic,2017-04-01,1.877256,2017,Europe
SVK,Slovak Republic,2017-05-01,3.55846,2017,Europe
SVK,Slovak Republic,2017-06-01,3.473227,2017,Europe
SVK,Slovak Republic,2017-07-01,4.224326,2017,Europe
SVK,Slovak Republic,2017-08-01,4.468864,2017,Europe
SVK,Slovak Republic,2017-09-01,5.216752,2017,Europe
SVK,Slovak Republic,2017-10-01,6.158358,2017,Europe
SVK,Slovak Republic,2017-11-01,6.569343,2017,Europe
SVK,Slovak Republic,2017-12-01,6.48688,2017,Europe
SVK,Slovak Republic,2018-01-01,6.719085,2018,Europe
SVK,Slovak Republic,2018-02-01,4.587156,2018,Europe
SVK,Slovak Republic,2018-03-01,5.681818,2018,Europe
SVK,Slovak Republic,2018-04-01,5.811481,2018,Europe
SVK,Slovak Republic,2018-05-01,4.488079,2018,Europe
SVK,Slovak Republic,2018-06-01,4.755245,2018,Europe
SVK,Slovak Republic,2018-07-01,3.563941,2018,Europe
SVK,Slovak Republic,2018-08-01,3.506311,2018,Europe
SVK,Slovak Republic,2018-09-01,3.77095,2018,Europe
SVK,Slovak Republic,2018-10-01,2.348066,2018,Europe
SVK,Slovak Republic,2018-11-01,0.958904,2018,Europe
SVK,Slovak Republic,2018-12-01,0.821355,2018,Europe
SVK,Slovak Republic,2019-01-01,1.607502,2019,Europe
SVK,Slovak Republic,2019-02-01,2.496626,2019,Europe
SVK,Slovak Republic,2019-03-01,3.158602,2019,Europe
SVK,Slovak Republic,2019-04-01,2.880107,2019,Europe
SVK,Slovak Republic,2019-05-01,3.892617,2019,Europe
SVK,Slovak Republic,2019-06-01,3.938585,2019,Europe
SVK,Slovak Republic,2019-07-01,4.723347,2019,Europe
SVK,Slovak Republic,2019-08-01,5.216802,2019,Europe
SVK,Slovak Republic,2019-09-01,4.912517,2019,Europe
SVK,Slovak Republic,2019-10-01,4.723347,2019,Europe
SVK,Slovak Republic,2019-11-01,5.291723,2019,Europe
SVK,Slovak Republic,2019-12-01,5.227427,2019,Europe
SVK,Slovak Republic,2020-01-01,4.416612,2020,Europe
SVK,Slovak Republic,2020-02-01,4.608295,2020,Europe
SVK,Slovak Republic,2020-03-01,3.713355,2020,Europe
SVK,Slovak Republic,2020-04-01,4.296875,2020,Europe
SVK,Slovak Republic,2020-05-01,4.844961,2020,Europe
SVK,Slovak Republic,2020-06-01,2.633269,2020,Europe
SVK,Slovak Republic,2020-07-01,2.126289,2020,Europe
SVK,Slovak Republic,2020-08-01,1.030264,2020,Europe
SVK,Slovak Republic,2020-09-01,0.192431,2020,Europe
SVK,Slovak Republic,2020-10-01,0.966495,2020,Europe
SVK,Slovak Republic,2020-11-01,0.966495,2020,Europe
SVK,Slovak Republic,2020-12-01,0.580645,2020,Europe
SVK,Slovak Republic,2021-01-01,-0.505051,2021,Europe
SVK,Slovak Republic,2021-02-01,-0.566394,2021,Europe
SVK,Slovak Republic,2021-03-01,-0.942211,2021,Europe
SVK,Slovak Republic,2021-04-01,-1.061174,2021,Europe
SVK,Slovak Republic,2021-05-01,-0.800986,2021,Europe
SVK,Slovak Republic,2021-06-01,1.376721,2021,Europe
SVK,Slovak Republic,2021-07-01,2.649842,2021,Europe
SVK,Slovak Republic,2021-08-01,3.569152,2021,Europe
SVK,Slovak Republic,2021-09-01,4.225352,2021,Europe
SVK,Slovak Republic,2021-10-01,3.956605,2021,Europe
SVK,Slovak Republic,2021-11-01,4.467135,2021,Europe
SVK,Slovak Republic,2021-12-01,5.837075,2021,Europe
SVK,Slovak Republic,2022-01-01,8.121827,2022,Europe
SVK,Slovak Republic,2022-02-01,9.556962,2022,Europe
SVK,Slovak Republic,2022-03-01,11.731135,2022,Europe
SVK,Slovak Republic,2022-04-01,13.880126,2022,Europe
SVK,Slovak Republic,2022-05-01,15.962733,2022,Europe
SVK,Slovak Republic,2022-06-01,17.901235,2022,Europe
SVK,Slovak Republic,2022-07-01,19.053473,2022,Europe
SVK,Slovak Republic,2022-08-01,20.984615,2022,Europe
SVK,Slovak Republic,2022-09-01,23.280098,2022,Europe
SVK,Slovak Republic,2022-10-01,26.028238,2022,Europe
SVK,Slovak Republic,2022-11-01,27.794746,2022,Europe
SVK,Slovak Republic,2022-12-01,28.060606,2022,Europe
SVK,Slovak Republic,2023-01-01,27.523474,2023,Europe
SVK,Slovak Republic,2023-02-01,27.787406,2023,Europe
SVK,Slovak Republic,2023-03-01,28.14983,2023,Europe
SVK,Slovak Republic,2023-04-01,25.373961,2023,Europe
SVK,Slovak Republic,2023-05-01,21.692555,2023,Europe
SVK,Slovak Republic,2023-06-01,18.900524,2023,Europe
SVK,Slovak Republic,2023-07-01,16.468766,2023,Europe
SVK,Slovak Republic,2023-08-01,13.53001,2023,Europe
SVK,Slovak Republic,2023-09-01,11.210762,2023,Europe
SVK,Slovak Republic,2023-10-01,9.011203,2023,Europe
SVK,Slovak Republic,2023-11-01,7.791587,2023,Europe
SVK,Slovak Republic,2023-12-01,6.483673,2023,Europe
SVK,Slovak Republic,2024-01-01,4.878049,2024,Europe
SVK,Slovak Republic,2024-02-01,3.119349,2024,Europe
SVK,Slovak Republic,2024-03-01,0.575731,2024,Europe
SVK,Slovak Republic,2024-04-01,0.088378,2024,Europe
SVK,Slovak Republic,2024-05-01,0.704225,2024,Europe
SVK,Slovak Republic,2024-06-01,0.572435,2024,Europe
SVK,Slovak Republic,2024-07-01,1.507092,2024,Europe
SVK,Slovak Republic,2024-08-01,3.181004,2024,Europe
SVK,Slovak Republic,2024-09-01,3.136201,2024,Europe
SVK,Slovak Republic,2024-10-01,5.049151,2024,Europe
SVK,Slovak Republic,2024-11-01,4.700665,2024,Europe
SVK,Slovak Republic,2024-12-01,2.4,2024,Europe
SVN,Slovenia,2005-01-01,-2.332836,2005,Europe
SVN,Slovenia,2005-02-01,-0.491468,2005,Europe
SVN,Slovenia,2005-03-01,-0.28321,2005,Europe
SVN,Slovenia,2005-04-01,-1.835486,2005,Europe
SVN,Slovenia,2005-05-01,-1.611593,2005,Europe
SVN,Slovenia,2005-06-01,-2.898354,2005,Europe
SVN,Slovenia,2005-07-01,-2.647825,2005,Europe
SVN,Slovenia,2005-08-01,-1.530115,2005,Europe
SVN,Slovenia,2005-09-01,-0.098481,2005,Europe
SVN,Slovenia,2005-10-01,0.667614,2005,Europe
SVN,Slovenia,2005-11-01,0.4642,2005,Europe
SVN,Slovenia,2005-12-01,0.70028,2005,Europe
SVN,Slovenia,2006-01-01,1.347035,2006,Europe
SVN,Slovenia,2006-02-01,0.096035,2006,Europe
SVN,Slovenia,2006-03-01,-1.406546,2006,Europe
SVN,Slovenia,2006-04-01,0.609418,2006,Europe
SVN,Slovenia,2006-05-01,1.624226,2006,Europe
SVN,Slovenia,2006-06-01,2.690583,2006,Europe
SVN,Slovenia,2006-07-01,2.959414,2006,Europe
SVN,Slovenia,2006-08-01,4.209634,2006,Europe
SVN,Slovenia,2006-09-01,3.999437,2006,Europe
SVN,Slovenia,2006-10-01,3.471144,2006,Europe
SVN,Slovenia,2006-11-01,4.130496,2006,Europe
SVN,Slovenia,2006-12-01,3.838665,2006,Europe
SVN,Slovenia,2007-01-01,4.357358,2007,Europe
SVN,Slovenia,2007-02-01,3.385417,2007,Europe
SVN,Slovenia,2007-03-01,4.252401,2007,Europe
SVN,Slovenia,2007-04-01,6.662996,2007,Europe
SVN,Slovenia,2007-05-01,6.691047,2007,Europe
SVN,Slovenia,2007-06-01,7.341703,2007,Europe
SVN,Slovenia,2007-07-01,7.924993,2007,Europe
SVN,Slovenia,2007-08-01,7.116714,2007,Europe
SVN,Slovenia,2007-09-01,10.115098,2007,Europe
SVN,Slovenia,2007-10-01,13.33697,2007,Europe
SVN,Slovenia,2007-11-01,11.792389,2007,Europe
SVN,Slovenia,2007-12-01,13.08599,2007,Europe
SVN,Slovenia,2008-01-01,13.813025,2008,Europe
SVN,Slovenia,2008-02-01,14.476999,2008,Europe
SVN,Slovenia,2008-03-01,13.460526,2008,Europe
SVN,Slovenia,2008-04-01,12.235416,2008,Europe
SVN,Slovenia,2008-05-01,12.009648,2008,Europe
SVN,Slovenia,2008-06-01,11.517925,2008,Europe
SVN,Slovenia,2008-07-01,12.187698,2008,Europe
SVN,Slovenia,2008-08-01,10.035434,2008,Europe
SVN,Slovenia,2008-09-01,7.206099,2008,Europe
SVN,Slovenia,2008-10-01,5.282156,2008,Europe
SVN,Slovenia,2008-11-01,5.629059,2008,Europe
SVN,Slovenia,2008-12-01,3.861187,2008,Europe
SVN,Slovenia,2009-01-01,3.380249,2009,Europe
SVN,Slovenia,2009-02-01,2.999421,2009,Europe
SVN,Slovenia,2009-03-01,2.852835,2009,Europe
SVN,Slovenia,2009-04-01,1.874425,2009,Europe
SVN,Slovenia,2009-05-01,0.510031,2009,Europe
SVN,Slovenia,2009-06-01,-0.0456,2009,Europe
SVN,Slovenia,2009-07-01,-1.36785,2009,Europe
SVN,Slovenia,2009-08-01,-0.425532,2009,Europe
SVN,Slovenia,2009-09-01,-0.43588,2009,Europe
SVN,Slovenia,2009-10-01,-1.325714,2009,Europe
SVN,Slovenia,2009-11-01,-0.865407,2009,Europe
SVN,Slovenia,2009-12-01,-1.163189,2009,Europe
SVN,Slovenia,2010-01-01,-2.588997,2010,Europe
SVN,Slovenia,2010-02-01,-1.405442,2010,Europe
SVN,Slovenia,2010-03-01,-0.947119,2010,Europe
SVN,Slovenia,2010-04-01,-0.282199,2010,Europe
SVN,Slovenia,2010-05-01,0.180424,2010,Europe
SVN,Slovenia,2010-06-01,1.437044,2010,Europe
SVN,Slovenia,2010-07-01,2.452722,2010,Europe
SVN,Slovenia,2010-08-01,2.633403,2010,Europe
SVN,Slovenia,2010-09-01,1.947005,2010,Europe
SVN,Slovenia,2010-10-01,1.621496,2010,Europe
SVN,Slovenia,2010-11-01,1.665518,2010,Europe
SVN,Slovenia,2010-12-01,1.926849,2010,Europe
SVN,Slovenia,2011-01-01,3.654485,2011,Europe
SVN,Slovenia,2011-02-01,4.048352,2011,Europe
SVN,Slovenia,2011-03-01,3.847467,2011,Europe
SVN,Slovenia,2011-04-01,4.109124,2011,Europe
SVN,Slovenia,2011-05-01,6.202161,2011,Europe
SVN,Slovenia,2011-06-01,4.564875,2011,Europe
SVN,Slovenia,2011-07-01,2.942164,2011,Europe
SVN,Slovenia,2011-08-01,3.736214,2011,Europe
SVN,Slovenia,2011-09-01,4.373376,2011,Europe
SVN,Slovenia,2011-10-01,5.527695,2011,Europe
SVN,Slovenia,2011-11-01,4.733928,2011,Europe
SVN,Slovenia,2011-12-01,4.901517,2011,Europe
SVN,Slovenia,2012-01-01,3.87931,2012,Europe
SVN,Slovenia,2012-02-01,3.912758,2012,Europe
SVN,Slovenia,2012-03-01,4.000877,2012,Europe
SVN,Slovenia,2012-04-01,4.71893,2012,Europe
SVN,Slovenia,2012-05-01,4.303127,2012,Europe
SVN,Slovenia,2012-06-01,3.677419,2012,Europe
SVN,Slovenia,2012-07-01,4.009998,2012,Europe
SVN,Slovenia,2012-08-01,3.677587,2012,Europe
SVN,Slovenia,2012-09-01,3.930273,2012,Europe
SVN,Slovenia,2012-10-01,4.27692,2012,Europe
SVN,Slovenia,2012-11-01,4.25027,2012,Europe
SVN,Slovenia,2012-12-01,4.640121,2012,Europe
SVN,Slovenia,2013-01-01,5.181402,2013,Europe
SVN,Slovenia,2013-02-01,4.060753,2013,Europe
SVN,Slovenia,2013-03-01,3.846965,2013,Europe
SVN,Slovenia,2013-04-01,3.218773,2013,Europe
SVN,Slovenia,2013-05-01,3.078955,2013,Europe
SVN,Slovenia,2013-06-01,4.376685,2013,Europe
SVN,Slovenia,2013-07-01,4.346463,2013,Europe
SVN,Slovenia,2013-08-01,4.426075,2013,Europe
SVN,Slovenia,2013-09-01,3.656631,2013,Europe
SVN,Slovenia,2013-10-01,2.527188,2013,Europe
SVN,Slovenia,2013-11-01,2.297185,2013,Europe
SVN,Slovenia,2013-12-01,2.237806,2013,Europe
SVN,Slovenia,2014-01-01,1.699373,2014,Europe
SVN,Slovenia,2014-02-01,1.043989,2014,Europe
SVN,Slovenia,2014-03-01,0.50746,2014,Europe
SVN,Slovenia,2014-04-01,0.060356,2014,Europe
SVN,Slovenia,2014-05-01,-0.828076,2014,Europe
SVN,Slovenia,2014-06-01,-0.874404,2014,Europe
SVN,Slovenia,2014-07-01,-0.951237,2014,Europe
SVN,Slovenia,2014-08-01,-1.563126,2014,Europe
SVN,Slovenia,2014-09-01,-0.452261,2014,Europe
SVN,Slovenia,2014-10-01,-0.575816,2014,Europe
SVN,Slovenia,2014-11-01,-0.404613,2014,Europe
SVN,Slovenia,2014-12-01,-1.250757,2014,Europe
SVN,Slovenia,2015-01-01,-1.332803,2015,Europe
SVN,Slovenia,2015-02-01,-0.351088,2015,Europe
SVN,Slovenia,2015-03-01,0.666465,2015,Europe
SVN,Slovenia,2015-04-01,0.73389,2015,Europe
SVN,Slovenia,2015-05-01,1.192843,2015,Europe
SVN,Slovenia,2015-06-01,1.032478,2015,Europe
SVN,Slovenia,2015-07-01,1.435503,2015,Europe
SVN,Slovenia,2015-08-01,1.791531,2015,Europe
SVN,Slovenia,2015-09-01,1.16103,2015,Europe
SVN,Slovenia,2015-10-01,1.117659,2015,Europe
SVN,Slovenia,2015-11-01,1.025797,2015,Europe
SVN,Slovenia,2015-12-01,1.573034,2015,Europe
SVN,Slovenia,2016-01-01,0.453629,2016,Europe
SVN,Slovenia,2016-02-01,0.493255,2016,Europe
SVN,Slovenia,2016-03-01,0.391213,2016,Europe
SVN,Slovenia,2016-04-01,-0.209581,2016,Europe
SVN,Slovenia,2016-05-01,-0.137525,2016,Europe
SVN,Slovenia,2016-06-01,1.081456,2016,Europe
SVN,Slovenia,2016-07-01,1.295595,2016,Europe
SVN,Slovenia,2016-08-01,1.41,2016,Europe
SVN,Slovenia,2016-09-01,1.107784,2016,Europe
SVN,Slovenia,2016-10-01,2.150322,2016,Europe
SVN,Slovenia,2016-11-01,1.337087,2016,Europe
SVN,Slovenia,2016-12-01,1.679405,2016,Europe
SVN,Slovenia,2017-01-01,2.829905,2017,Europe
SVN,Slovenia,2017-02-01,3.626164,2017,Europe
SVN,Slovenia,2017-03-01,2.368106,2017,Europe
SVN,Slovenia,2017-04-01,1.780178,2017,Europe
SVN,Slovenia,2017-05-01,2.616565,2017,Europe
SVN,Slovenia,2017-06-01,1.285826,2017,Europe
SVN,Slovenia,2017-07-01,1.485636,2017,Europe
SVN,Slovenia,2017-08-01,1.350952,2017,Europe
SVN,Slovenia,2017-09-01,2.043234,2017,Europe
SVN,Slovenia,2017-10-01,1.701751,2017,Europe
SVN,Slovenia,2017-11-01,2.718254,2017,Europe
SVN,Slovenia,2017-12-01,2.927505,2017,Europe
SVN,Slovenia,2018-01-01,2.908168,2018,Europe
SVN,Slovenia,2018-02-01,2.397293,2018,Europe
SVN,Slovenia,2018-03-01,3.621279,2018,Europe
SVN,Slovenia,2018-04-01,3.665127,2018,Europe
SVN,Slovenia,2018-05-01,3.383819,2018,Europe
SVN,Slovenia,2018-06-01,3.323966,2018,Europe
SVN,Slovenia,2018-07-01,2.462433,2018,Europe
SVN,Slovenia,2018-08-01,2.782643,2018,Europe
SVN,Slovenia,2018-09-01,2.466628,2018,Europe
SVN,Slovenia,2018-10-01,2.65016,2018,Europe
SVN,Slovenia,2018-11-01,1.912304,2018,Europe
SVN,Slovenia,2018-12-01,0.557317,2018,Europe
SVN,Slovenia,2019-01-01,0.768137,2019,Europe
SVN,Slovenia,2019-02-01,0.443689,2019,Europe
SVN,Slovenia,2019-03-01,0.056518,2019,Europe
SVN,Slovenia,2019-04-01,0.50237,2019,Europe
SVN,Slovenia,2019-05-01,0.676866,2019,Europe
SVN,Slovenia,2019-06-01,2.147815,2019,Europe
SVN,Slovenia,2019-07-01,2.933106,2019,Europe
SVN,Slovenia,2019-08-01,2.89663,2019,Europe
SVN,Slovenia,2019-09-01,1.670915,2019,Europe
SVN,Slovenia,2019-10-01,1.517007,2019,Europe
SVN,Slovenia,2019-11-01,2.369219,2019,Europe
SVN,Slovenia,2019-12-01,3.258481,2019,Europe
SVN,Slovenia,2020-01-01,3.434971,2020,Europe
SVN,Slovenia,2020-02-01,4.022556,2020,Europe
SVN,Slovenia,2020-03-01,4.64131,2020,Europe
SVN,Slovenia,2020-04-01,5.092898,2020,Europe
SVN,Slovenia,2020-05-01,5.083809,2020,Europe
SVN,Slovenia,2020-06-01,3.149389,2020,Europe
SVN,Slovenia,2020-07-01,3.143671,2020,Europe
SVN,Slovenia,2020-08-01,3.551058,2020,Europe
SVN,Slovenia,2020-09-01,4.113278,2020,Europe
SVN,Slovenia,2020-10-01,3.359941,2020,Europe
SVN,Slovenia,2020-11-01,1.684873,2020,Europe
SVN,Slovenia,2020-12-01,1.008699,2020,Europe
SVN,Slovenia,2021-01-01,0.05459,2021,Europe
SVN,Slovenia,2021-02-01,-0.225876,2021,Europe
SVN,Slovenia,2021-03-01,-0.674764,2021,Europe
SVN,Slovenia,2021-04-01,-0.412815,2021,Europe
SVN,Slovenia,2021-05-01,-2.471516,2021,Europe
SVN,Slovenia,2021-06-01,-0.881253,2021,Europe
SVN,Slovenia,2021-07-01,-1.131806,2021,Europe
SVN,Slovenia,2021-08-01,-1.430348,2021,Europe
SVN,Slovenia,2021-09-01,-0.365647,2021,Europe
SVN,Slovenia,2021-10-01,0.332256,2021,Europe
SVN,Slovenia,2021-11-01,1.138019,2021,Europe
SVN,Slovenia,2021-12-01,3.875401,2021,Europe
SVN,Slovenia,2022-01-01,4.646722,2022,Europe
SVN,Slovenia,2022-02-01,6.329802,2022,Europe
SVN,Slovenia,2022-03-01,6.875,2022,Europe
SVN,Slovenia,2022-04-01,9.209696,2022,Europe
SVN,Slovenia,2022-05-01,10.846513,2022,Europe
SVN,Slovenia,2022-06-01,12.510103,2022,Europe
SVN,Slovenia,2022-07-01,13.160267,2022,Europe
SVN,Slovenia,2022-08-01,13.826048,2022,Europe
SVN,Slovenia,2022-09-01,14.43788,2022,Europe
SVN,Slovenia,2022-10-01,17.237984,2022,Europe
SVN,Slovenia,2022-11-01,18.984607,2022,Europe
SVN,Slovenia,2022-12-01,18.609984,2022,Europe
SVN,Slovenia,2023-01-01,19.290928,2023,Europe
SVN,Slovenia,2023-02-01,18.28479,2023,Europe
SVN,Slovenia,2023-03-01,19.018561,2023,Europe
SVN,Slovenia,2023-04-01,15.752125,2023,Europe
SVN,Slovenia,2023-05-01,14.868261,2023,Europe
SVN,Slovenia,2023-06-01,12.364304,2023,Europe
SVN,Slovenia,2023-07-01,11.104031,2023,Europe
SVN,Slovenia,2023-08-01,10.396706,2023,Europe
SVN,Slovenia,2023-09-01,9.151349,2023,Europe
SVN,Slovenia,2023-10-01,7.32117,2023,Europe
SVN,Slovenia,2023-11-01,6.218793,2023,Europe
SVN,Slovenia,2023-12-01,4.588043,2023,Europe
SVN,Slovenia,2024-01-01,3.226981,2024,Europe
SVN,Slovenia,2024-02-01,2.001584,2024,Europe
SVN,Slovenia,2024-03-01,0.93997,2024,Europe
SVN,Slovenia,2024-04-01,0.021386,2024,Europe
SVN,Slovenia,2024-05-01,-0.232903,2024,Europe
SVN,Slovenia,2024-06-01,0.483057,2024,Europe
SVN,Slovenia,2024-07-01,1.032406,2024,Europe
SVN,Slovenia,2024-08-01,1.44886,2024,Europe
SVN,Slovenia,2024-09-01,1.497671,2024,Europe
SVN,Slovenia,2024-10-01,1.394224,2024,Europe
SVN,Slovenia,2024-11-01,2.343305,2024,Europe
SVN,Slovenia,2024-12-01,2.630643,2024,Europe
SLB,Solomon Islands,2005-01-01,6.234288,2005,Oceania
SLB,Solomon Islands,2005-02-01,4.437682,2005,Oceania
SLB,Solomon Islands,2005-03-01,5.604381,2005,Oceania
SLB,Solomon Islands,2005-04-01,4.58772,2005,Oceania
SLB,Solomon Islands,2005-05-01,6.914785,2005,Oceania
SLB,Solomon Islands,2005-06-01,7.217273,2005,Oceania
SLB,Solomon Islands,2005-07-01,9.938978,2005,Oceania
SLB,Solomon Islands,2005-08-01,12.794738,2005,Oceania
SLB,Solomon Islands,2005-09-01,9.892392,2005,Oceania
SLB,Solomon Islands,2005-10-01,9.497487,2005,Oceania
SLB,Solomon Islands,2005-11-01,8.941165,2005,Oceania
